JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2459864.66025,12.633,0.049,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.975|CREFMAG=10.015|KMAG=9.537|KMAGINS=-9.452|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-6.357,0,1.106,Z,,9.537,,IY CEP,AAVSO,STD,0,,,
2459864.66134,11.828,0.044,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.755|CREFMAG=11.042|KMAG=9.335|KMAGINS=-9.462|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.969,0,1.106,Z,,9.335,,IY CEP,AAVSO,STD,0,,,
2459864.66248,11.003,0.053,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.567|CREFMAG=9.634|KMAG=9.209|KMAGINS=-7.993|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-6.198,0,1.107,Z,,9.209,,IY CEP,AAVSO,STD,0,,,
2459864.66385,13.881,0.068,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.577|CREFMAG=10.323|KMAG=9.788|KMAGINS=-9.112|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-5.019,0,1.107,Z,,9.788,,IY CEP,AAVSO,STD,0,,,
2459864.66506,12.706,0.052,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.976|CREFMAG=10.015|KMAG=9.537|KMAGINS=-9.454|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-6.285,0,1.107,Z,,9.537,,IY CEP,AAVSO,STD,0,,,
2459864.66618,11.836,0.044,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.764|CREFMAG=11.042|KMAG=9.336|KMAGINS=-9.470|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.970,0,1.107,Z,,9.336,,IY CEP,AAVSO,STD,0,,,
2459864.66734,11.035,0.054,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.526|CREFMAG=9.634|KMAG=9.176|KMAGINS=-7.984|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-6.126,0,1.108,Z,,9.176,,IY CEP,AAVSO,STD,0,,,
2459864.66873,14.033,0.073,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.608|CREFMAG=10.323|KMAG=9.803|KMAGINS=-9.128|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-4.898,0,1.108,Z,,9.803,,IY CEP,AAVSO,STD,0,,,
2459864.66993,12.611,0.048,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.980|CREFMAG=10.015|KMAG=9.525|KMAGINS=-9.469|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-6.383,0,1.108,Z,,9.525,,IY CEP,AAVSO,STD,0,,,
2459864.67103,11.886,0.045,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.771|CREFMAG=11.042|KMAG=9.342|KMAGINS=-9.471|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.927,0,1.109,Z,,9.342,,IY CEP,AAVSO,STD,0,,,
2459864.67219,11.006,0.053,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.524|CREFMAG=9.634|KMAG=9.172|KMAGINS=-7.987|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-6.152,0,1.109,Z,,9.172,,IY CEP,AAVSO,STD,0,,,
2459865.65728,14.134,0.071,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.664|CREFMAG=10.323|KMAG=9.782|KMAGINS=-9.204|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-4.852,0,1.106,Z,,9.782,,IY CEP,AAVSO,STD,0,,,
2459865.65848,12.842,0.053,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-9.000|CREFMAG=10.015|KMAG=9.536|KMAGINS=-9.479|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-6.173,0,1.106,Z,,9.536,,IY CEP,AAVSO,STD,0,,,
2459865.65959,12.036,0.046,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.740|CREFMAG=11.042|KMAG=9.381|KMAGINS=-9.401|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.746,0,1.107,Z,,9.381,,IY CEP,AAVSO,STD,0,,,
2459865.66072,11.117,0.055,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.561|CREFMAG=9.634|KMAG=9.151|KMAGINS=-8.044|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-6.078,0,1.107,Z,,9.151,,IY CEP,AAVSO,STD,0,,,
2459865.66209,14.378,0.080,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.645|CREFMAG=10.323|KMAG=9.812|KMAGINS=-9.155|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-4.589,0,1.107,Z,,9.812,,IY CEP,AAVSO,STD,0,,,
2459865.66330,12.820,0.052,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-9.010|CREFMAG=10.015|KMAG=9.525|KMAGINS=-9.500|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-6.205,0,1.107,Z,,9.525,,IY CEP,AAVSO,STD,0,,,
2459865.66440,12.017,0.046,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.751|CREFMAG=11.042|KMAG=9.366|KMAGINS=-9.427|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.776,0,1.108,Z,,9.366,,IY CEP,AAVSO,STD,0,,,
2459865.66553,11.180,0.057,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.519|CREFMAG=9.634|KMAG=9.153|KMAGINS=-8.001|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-5.973,0,1.108,Z,,9.153,,IY CEP,AAVSO,STD,0,,,
2459865.66691,14.296,0.078,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.658|CREFMAG=10.323|KMAG=9.791|KMAGINS=-9.189|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-4.684,0,1.108,Z,,9.791,,IY CEP,AAVSO,STD,0,,,
2459865.66810,12.905,0.055,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.994|CREFMAG=10.015|KMAG=9.523|KMAGINS=-9.486|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-6.104,0,1.109,Z,,9.523,,IY CEP,AAVSO,STD,0,,,
2459865.66918,11.974,0.046,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.709|CREFMAG=11.042|KMAG=9.351|KMAGINS=-9.401|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.777,0,1.109,Z,,9.351,,IY CEP,AAVSO,STD,0,,,
2459865.67031,11.107,0.054,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.587|CREFMAG=9.634|KMAG=9.170|KMAGINS=-8.052|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-6.114,0,1.110,Z,,9.170,,IY CEP,AAVSO,STD,0,,,
2459872.63809,14.688,0.125,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.233|CREFMAG=10.323|KMAG=9.794|KMAGINS=-8.761|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-3.868,0,1.106,Z,,9.794,,IY CEP,AAVSO,STD,0,,,
2459872.63928,13.086,0.076,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.585|CREFMAG=10.015|KMAG=9.520|KMAGINS=-9.080|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-5.514,0,1.106,Z,,9.520,,IY CEP,AAVSO,STD,0,,,
2459872.64037,12.097,0.061,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.364|CREFMAG=11.042|KMAG=9.357|KMAGINS=-9.049|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.309,0,1.107,Z,,9.357,,IY CEP,AAVSO,STD,0,,,
2459872.64149,11.307,0.076,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.159|CREFMAG=9.634|KMAG=9.192|KMAGINS=-7.601|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-5.486,0,1.107,Z,,9.192,,IY CEP,AAVSO,STD,0,,,
2459873.63632,14.562,0.096,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.742|CREFMAG=10.323|KMAG=9.791|KMAGINS=-9.274|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-4.503,0,1.106,Z,,9.791,,IY CEP,AAVSO,STD,0,,,
2459873.63755,13.303,0.068,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.999|CREFMAG=10.015|KMAG=9.516|KMAGINS=-9.498|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-5.711,0,1.107,Z,,9.516,,IY CEP,AAVSO,STD,0,,,
2459873.63865,12.357,0.056,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.679|CREFMAG=11.042|KMAG=9.319|KMAGINS=-9.402|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.364,0,1.107,Z,,9.319,,IY CEP,AAVSO,STD,0,,,
2459873.63977,11.500,0.074,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.432|CREFMAG=9.634|KMAG=9.097|KMAGINS=-7.970|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-5.566,0,1.107,Z,,9.097,,IY CEP,AAVSO,STD,0,,,
2459873.64119,14.460,0.101,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.758|CREFMAG=10.323|KMAG=9.794|KMAGINS=-9.286|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-4.620,0,1.107,Z,,9.794,,IY CEP,AAVSO,STD,0,,,
2459873.64243,13.393,0.072,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-9.011|CREFMAG=10.015|KMAG=9.513|KMAGINS=-9.513|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-5.632,0,1.108,Z,,9.513,,IY CEP,AAVSO,STD,0,,,
2459873.64353,12.459,0.059,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.695|CREFMAG=11.042|KMAG=9.341|KMAGINS=-9.396|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.279,0,1.108,Z,,9.341,,IY CEP,AAVSO,STD,0,,,
2459873.64468,11.559,0.076,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.400|CREFMAG=9.634|KMAG=9.118|KMAGINS=-7.916|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-5.476,0,1.108,Z,,9.118,,IY CEP,AAVSO,STD,0,,,
2459873.64605,14.750,0.117,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.738|CREFMAG=10.323|KMAG=9.791|KMAGINS=-9.269|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-4.311,0,1.109,Z,,9.791,,IY CEP,AAVSO,STD,0,,,
2459873.64728,13.336,0.072,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-9.041|CREFMAG=10.015|KMAG=9.528|KMAGINS=-9.527|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-5.720,0,1.109,Z,,9.528,,IY CEP,AAVSO,STD,0,,,
2459873.64838,12.450,0.059,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.733|CREFMAG=11.042|KMAG=9.359|KMAGINS=-9.416|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.324,0,1.110,Z,,9.359,,IY CEP,AAVSO,STD,0,,,
2459873.64949,11.537,0.076,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.399|CREFMAG=9.634|KMAG=9.137|KMAGINS=-7.897|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-5.497,0,1.110,Z,,9.137,,IY CEP,AAVSO,STD,0,,,
2459874.63381,14.193,0.084,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.398|CREFMAG=10.323|KMAG=9.784|KMAGINS=-8.937|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-4.528,0,1.106,Z,,9.784,,IY CEP,AAVSO,STD,0,,,
2459874.63512,12.864,0.054,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.961|CREFMAG=10.015|KMAG=9.534|KMAGINS=-9.442|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-6.112,0,1.107,Z,,9.534,,IY CEP,AAVSO,STD,0,,,
2459874.63620,12.016,0.047,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.719|CREFMAG=11.042|KMAG=9.376|KMAGINS=-9.385|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.746,0,1.107,Z,,9.376,,IY CEP,AAVSO,STD,0,,,
2459874.63733,11.197,0.058,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.547|CREFMAG=9.634|KMAG=9.173|KMAGINS=-8.008|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-5.984,0,1.107,Z,,9.173,,IY CEP,AAVSO,STD,0,,,
2459874.63872,14.318,0.078,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.624|CREFMAG=10.323|KMAG=9.783|KMAGINS=-9.163|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-4.628,0,1.107,Z,,9.783,,IY CEP,AAVSO,STD,0,,,
2459874.63992,12.795,0.052,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.973|CREFMAG=10.015|KMAG=9.522|KMAGINS=-9.466|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-6.193,0,1.108,Z,,9.522,,IY CEP,AAVSO,STD,0,,,
2459874.64102,11.987,0.046,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.704|CREFMAG=11.042|KMAG=9.376|KMAGINS=-9.370|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.759,0,1.108,Z,,9.376,,IY CEP,AAVSO,STD,0,,,
2459874.64215,11.226,0.058,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.575|CREFMAG=9.634|KMAG=9.146|KMAGINS=-8.064|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-5.984,0,1.108,Z,,9.146,,IY CEP,AAVSO,STD,0,,,
2459874.64353,14.171,0.073,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.656|CREFMAG=10.323|KMAG=9.787|KMAGINS=-9.192|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-4.807,0,1.109,Z,,9.787,,IY CEP,AAVSO,STD,0,,,
2459874.64473,12.836,0.053,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.954|CREFMAG=10.015|KMAG=9.543|KMAGINS=-9.426|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-6.133,0,1.109,Z,,9.543,,IY CEP,AAVSO,STD,0,,,
2459874.64582,12.013,0.046,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.725|CREFMAG=11.042|KMAG=9.346|KMAGINS=-9.422|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.755,0,1.110,Z,,9.346,,IY CEP,AAVSO,STD,0,,,
2459874.64694,11.240,0.059,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.570|CREFMAG=9.634|KMAG=9.176|KMAGINS=-8.029|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-5.964,0,1.110,Z,,9.176,,IY CEP,AAVSO,STD,0,,,
2459875.63243,13.808,0.072,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.732|CREFMAG=10.323|KMAG=9.804|KMAGINS=-9.251|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-5.247,0,1.107,Z,,9.804,,IY CEP,AAVSO,STD,0,,,
2459875.63368,12.749,0.053,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-9.040|CREFMAG=10.015|KMAG=9.528|KMAGINS=-9.527|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-6.306,0,1.107,Z,,9.528,,IY CEP,AAVSO,STD,0,,,
2459875.63476,11.844,0.043,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.725|CREFMAG=11.042|KMAG=9.342|KMAGINS=-9.425|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.923,0,1.107,Z,,9.342,,IY CEP,AAVSO,STD,0,,,
2459875.63588,11.114,0.062,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.430|CREFMAG=9.634|KMAG=9.102|KMAGINS=-7.963|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-5.951,0,1.107,Z,,9.102,,IY CEP,AAVSO,STD,0,,,
2459875.63729,14.042,0.092,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.736|CREFMAG=10.323|KMAG=9.801|KMAGINS=-9.257|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-5.016,0,1.108,Z,,9.801,,IY CEP,AAVSO,STD,0,,,
2459875.63854,12.610,0.050,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-9.046|CREFMAG=10.015|KMAG=9.519|KMAGINS=-9.541|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-6.451,0,1.108,Z,,9.519,,IY CEP,AAVSO,STD,0,,,
2459875.63963,11.882,0.045,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.741|CREFMAG=11.042|KMAG=9.356|KMAGINS=-9.427|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.901,0,1.108,Z,,9.356,,IY CEP,AAVSO,STD,0,,,
2459875.64078,11.121,0.062,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.494|CREFMAG=9.634|KMAG=9.155|KMAGINS=-7.974|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-6.008,0,1.109,Z,,9.155,,IY CEP,AAVSO,STD,0,,,
2459875.64218,13.894,0.082,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.738|CREFMAG=10.323|KMAG=9.790|KMAGINS=-9.270|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-5.166,0,1.109,Z,,9.790,,IY CEP,AAVSO,STD,0,,,
2459875.64341,12.738,0.053,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-9.044|CREFMAG=10.015|KMAG=9.536|KMAGINS=-9.523|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-6.321,0,1.110,Z,,9.536,,IY CEP,AAVSO,STD,0,,,
2459875.64451,11.869,0.044,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.738|CREFMAG=11.042|KMAG=9.359|KMAGINS=-9.421|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.911,0,1.110,Z,,9.359,,IY CEP,AAVSO,STD,0,,,
2459875.64564,11.050,0.059,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.469|CREFMAG=9.634|KMAG=9.145|KMAGINS=-7.959|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-6.054,0,1.111,Z,,9.145,,IY CEP,AAVSO,STD,0,,,
2459878.62256,14.781,0.151,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.743|CREFMAG=10.323|KMAG=9.782|KMAGINS=-9.284|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-4.285,0,1.106,Z,,9.782,,IY CEP,AAVSO,STD,0,,,
2459878.62400,12.982,0.093,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.814|CREFMAG=10.015|KMAG=9.501|KMAGINS=-9.327|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-5.846,0,1.106,Z,,9.501,,IY CEP,AAVSO,STD,0,,,
2459878.62521,12.252,0.060,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.805|CREFMAG=11.042|KMAG=9.345|KMAGINS=-9.502|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.595,0,1.107,Z,,9.345,,IY CEP,AAVSO,STD,0,,,
2459878.62633,11.482,0.083,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.592|CREFMAG=9.634|KMAG=9.126|KMAGINS=-8.101|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-5.744,0,1.107,Z,,9.126,,IY CEP,AAVSO,STD,0,,,
2459878.62793,14.596,0.143,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.759|CREFMAG=10.323|KMAG=9.760|KMAGINS=-9.321|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-4.485,0,1.107,Z,,9.760,,IY CEP,AAVSO,STD,0,,,
2459878.62927,13.223,0.092,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-9.079|CREFMAG=10.015|KMAG=9.507|KMAGINS=-9.586|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-5.871,0,1.108,Z,,9.507,,IY CEP,AAVSO,STD,0,,,
2459878.63036,12.288,0.065,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.802|CREFMAG=11.042|KMAG=9.323|KMAGINS=-9.522|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.556,0,1.108,Z,,9.323,,IY CEP,AAVSO,STD,0,,,
2459878.63148,11.616,0.089,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.565|CREFMAG=9.634|KMAG=9.171|KMAGINS=-8.027|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-5.582,0,1.108,Z,,9.171,,IY CEP,AAVSO,STD,0,,,
2459878.63441,13.490,0.112,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-9.058|CREFMAG=10.015|KMAG=9.497|KMAGINS=-9.575|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-5.582,0,1.109,Z,,9.497,,IY CEP,AAVSO,STD,0,,,
2459878.63549,12.490,0.076,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.810|CREFMAG=11.042|KMAG=9.336|KMAGINS=-9.517|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.362,0,1.110,Z,,9.336,,IY CEP,AAVSO,STD,0,,,
2459878.63662,11.349,0.081,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.581|CREFMAG=9.634|KMAG=9.123|KMAGINS=-8.092|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-5.866,0,1.110,Z,,9.123,,IY CEP,AAVSO,STD,0,,,
2459880.62742,13.845,0.070,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.688|CREFMAG=10.323|KMAG=9.775|KMAGINS=-9.236|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-5.166,0,1.109,Z,,9.775,,IY CEP,AAVSO,STD,0,,,
2459880.62860,12.723,0.054,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.945|CREFMAG=10.015|KMAG=9.520|KMAGINS=-9.441|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-6.237,0,1.109,Z,,9.520,,IY CEP,AAVSO,STD,0,,,
2459880.62968,11.869,0.046,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.665|CREFMAG=11.042|KMAG=9.314|KMAGINS=-9.393|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.839,0,1.110,Z,,9.314,,IY CEP,AAVSO,STD,0,,,
2459880.63080,11.227,0.065,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.401|CREFMAG=9.634|KMAG=9.142|KMAGINS=-7.893|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-5.808,0,1.110,Z,,9.142,,IY CEP,AAVSO,STD,0,,,
2459880.63219,13.941,0.076,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.699|CREFMAG=10.323|KMAG=9.794|KMAGINS=-9.228|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-5.081,0,1.111,Z,,9.794,,IY CEP,AAVSO,STD,0,,,
2459880.63340,12.650,0.051,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.970|CREFMAG=10.015|KMAG=9.504|KMAGINS=-9.480|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-6.335,0,1.111,Z,,9.504,,IY CEP,AAVSO,STD,0,,,
2459880.63449,11.946,0.047,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.651|CREFMAG=11.042|KMAG=9.327|KMAGINS=-9.367|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.747,0,1.112,Z,,9.327,,IY CEP,AAVSO,STD,0,,,
2459880.63561,11.180,0.063,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.438|CREFMAG=9.634|KMAG=9.148|KMAGINS=-7.925|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-5.892,0,1.113,Z,,9.148,,IY CEP,AAVSO,STD,0,,,
2459880.63700,13.858,0.074,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.702|CREFMAG=10.323|KMAG=9.785|KMAGINS=-9.239|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-5.166,0,1.113,Z,,9.785,,IY CEP,AAVSO,STD,0,,,
